LOT_ID,WAFER_ID,GFA_ID,GFA_Class,GFA_CentX,GFA_CentY,GFA_AREA,GFA_LEN,GFA_DIST,GFA_NUM,GFA_IsLin,GFA_RadDist
L9232450,704,1,2,-115.50544425000001,30.196275375,33.50504542136351,12.20124848585759,119.38728030201833,8.0,,
L9232450,705,0,0,,,,,,,,
L9232450,705,1,1,124.920095125,-1.118092375,6.138511547688993,9.626766321260005,124.92509874560069,8.0,0.0,
L9234870,505,0,0,,,,,,,,
L9234870,505,1,2,-42.594882954545454,-32.509240772727274,106.79327423811898,14.533511335255769,53.583344329470336,22.0,,
L9234870,506,0,0,,,,,,,,
L9234870,506,1,2,-0.062162307692307635,-1.0480590769230769,16.358559026592502,8.901315846423213,1.0499009387644556,13.0,,
L9234870,506,2,2,26.489500856115118,-136.5830662302158,0.8915167444420036,1.733627952589892,139.12809794018474,139.0,,
L9244690,373,0,0,,,,,,,,
L9244690,374,0,0,,,,,,,,
L9244580,428,0,0,,,,,,,,
L9244580,428,2,1,-108.89071788888889,56.58234,1.8502185047909878,5.1643013069188655,122.7140971617898,9.0,1.0,65.15011373816506
L9244580,428,4,1,57.23826855555555,-111.65203833333335,35.846886034083035,26.79797166346077,125.46870945070744,18.0,1.0,79.59697785389437
L9244580,428,5,2,99.93849158108107,-100.87040708445947,3.286606050659998,6.0046092843519085,141.99486302287974,296.0,,
L9244580,429,0,0,,,,,,,,
L9244710,454,0,0,,,,,,,,
L9244710,455,0,0,,,,,,,,
L9243370,330,0,0,,,,,,,,
L9243370,330,1,2,-25.491251675675663,-48.26638423423426,493.59615425457696,29.805256981512844,54.584317885628785,111.0,,
L9243370,331,0,0,,,,,,,,
L9243370,331,1,2,-115.1353365,-2.101081833333333,35.7772084942395,13.114960312187941,115.15450601621542,6.0,,
L9243370,331,3,2,-28.2803395,45.17404675,8.622205173991993,6.116719842067726,53.2960796119794,8.0,,
L9245880,13,0,0,,,,,,,,
L9245880,13,1,1,-20.622441312500005,-140.3794279375,3.9854177868674863,5.843012284715561,141.88611233572954,16.0,1.0,131.2798207580305
L9245880,14,0,0,,,,,,,,
L9245880,14,2,2,-92.19260803448275,-100.40300227586208,3.0112001800429953,4.860970232390442,136.30935346558775,29.0,,
L9245620,38,0,0,,,,,,,,
L9245620,38,2,2,9.408722833333334,14.264257,1.1413194429700018,3.6467339104445218,17.087805392048946,6.0,,
L9245620,39,0,0,,,,,,,,
L9245620,39,1,2,-32.53906171428572,-28.761319857142855,24.44773493475804,8.14157771937258,43.42814821254729,7.0,,
L9274440,113,0,0,,,,,,,,
L9274440,113,1,2,-123.52463275,11.483802375,0.027960933694464396,6.580111155144787,124.05729568634982,8.0,,
L9274440,113,2,2,-28.997483,14.77838,0.009180346277499335,3.908266075307697,32.54619080260682,6.0,,
L9274440,114,0,0,,,,,,,,
L9246430,859,0,0,,,,,,,,
L9246430,860,0,0,,,,,,,,
L9254710,386,0,0,,,,,,,,
L9254710,386,3,2,44.202877928571425,114.24878550000001,0.01556521768998717,1.8914582394472748,122.50175266253622,14.0,,
L9254710,388,0,0,,,,,,,,
L9253080,128,0,0,,,,,,,,
L9253080,128,1,2,-119.34251475757577,-47.765299212121214,0.2928013592949721,2.772681638220485,128.54633264891558,66.0,,
L9253080,128,2,1,-92.54977527499992,-94.07998769999999,3.996446646488142,23.16757411725959,131.971606753442,640.0,1.0,130.55177536261257
L9253080,128,3,1,124.56181325,24.523490875000004,21.66660223524789,9.09606700000929,126.95293192685266,8.0,1.0,121.11549106445426
L9253080,129,0,0,,,,,,,,
L9231000,704,0,0,,,,,,,,
L9231000,704,1,1,-117.52031722222222,25.472208000000002,2.341648831788957,10.682176442975372,120.24915110056705,9.0,1.0,22.048596781108287
L9231000,705,0,0,,,,,,,,
L9270310,65,0,0,,,,,,,,
L9270310,65,2,1,-49.24060108333334,-130.24506508333334,0.16556095777900537,4.572624516024041,139.2422844311659,12.0,1.0,125.88842286417629
L9270310,65,3,2,1.7375418415937793,91.8093050466472,12.13576941361399,5.741144210276641,91.8257455444801,1029.0,,
L9270310,66,0,0,,,,,,,,
L9270310,66,1,1,-49.545317571428576,-130.28865242857142,0.3418640720745219,5.225351949893225,139.39107376337554,14.0,1.0,122.82382339296336
L9245010,358,0,0,,,,,,,,
L9245010,359,0,0,,,,,,,,
L9245010,359,1,2,-13.184542416666668,133.8937879166667,18.65985303137701,10.423440917371831,134.54136390497237,12.0,,
L9231840,727,0,0,,,,,,,,
L9231840,728,0,0,,,,,,,,
L9265800,502,0,0,,,,,,,,
L9265800,503,0,0,,,,,,,,
L9280110,556,0,0,,,,,,,,
L9280110,557,0,0,,,,,,,,
L9280110,557,1,2,20.634657666666662,-130.78184977777775,7.135931773342018,10.473123126794617,132.39970290116875,18.0,,
L9276950,296,0,0,,,,,,,,
L9276950,297,0,0,,,,,,,,
L9276950,297,1,2,-22.012686714285714,-132.22461885714284,51.75538082809054,12.264830230352967,134.04442624853144,7.0,,
L9210950,118,0,0,,,,,,,,
L9210950,118,1,1,-47.532895333333336,2.0020255666666666,0.9504947542819866,7.066927199212189,47.57503804663964,30.0,1.0,30.2845288656228
L9210950,118,2,2,49.74143373684211,67.6991610526316,0.04188047123801808,6.36138251049921,84.00825338874036,19.0,,
L9210950,118,3,2,60.84545016666667,87.04469499999999,0.01297283096149271,6.385453813646766,106.20239043273622,6.0,,
L9210950,135,0,0,,,,,,,,
L9210950,135,1,2,-65.93711950000001,-87.66705116666667,0.19957583821803793,7.157218684312569,109.6960144591235,6.0,,
L9210950,135,3,1,-26.21827222222222,108.65406666666667,4.994157131314472,11.180037596667452,111.772554777651,9.0,1.0,111.77146786033543
L9274930,545,0,0,,,,,,,,
L9274930,546,0,0,,,,,,,,
L9274930,546,1,2,-45.43753292307693,-36.33034138461539,17.782622621980014,10.471064624214534,58.176138607322486,13.0,,
L9274930,546,2,2,-46.35392155555556,-59.07802133333333,0.05067852408901291,6.331616921285434,75.09260048926517,9.0,,
L9254730,156,0,0,,,,,,,,
L9254730,157,0,0,,,,,,,,
L9254570,185,0,0,,,,,,,,
L9254570,186,0,0,,,,,,,,
L9254570,186,1,1,-111.43404606666667,-32.564597866666674,9.205002395493967,10.084276517751185,116.09478738085402,15.0,0.0,
L9254120,151,0,0,,,,,,,,
L9254120,151,2,2,3.7951453653765355,-15.579184974290573,171.69322712414004,22.863487987378328,16.034778851219002,35629.0,,
L9254120,151,4,2,40.55189290476191,37.530855523809535,78.23640689436107,18.49895312743466,55.254150382648575,21.0,,
L9254120,108,0,0,,,,,,,,
L9253750,172,0,0,,,,,,,,
L9253750,173,0,0,,,,,,,,
L9253750,173,1,2,-0.430657,-3.472645333333334,0.15883685598049996,3.054209005542516,3.4992472137262296,6.0,,
L9254600,553,0,0,,,,,,,,
L9254600,554,0,0,,,,,,,,
L9254600,554,1,2,81.1836678205771,-62.45130349247169,0.965868476304502,1.2928127816667832,102.42535442316327,1594.0,,
L9254600,556,0,0,,,,,,,,
L9254600,556,1,2,-115.9993226,30.378557800000003,50.00435831801347,12.748336950318865,119.91121556246027,10.0,,
L9254600,556,2,2,-44.27309404999999,20.799633150000002,18.842979605777497,12.7241447506801,48.91555576638912,20.0,,
L9254600,556,3,1,121.77045916666667,29.399816166666664,46.66464567155592,12.196274559623344,125.26928560622764,6.0,0.0,
L9254600,560,0,0,,,,,,,,
L9254610,655,0,0,,,,,,,,
L9254610,655,1,2,-44.4127089090909,40.56866581818183,6.579737308699511,8.348439124869088,60.15235123343855,11.0,,
L9254610,656,0,0,,,,,,,,
L9254610,656,2,2,57.63113375000002,23.07247423076923,62.050570112718475,15.471386545107874,62.078068949024996,52.0,,
L9254610,656,3,2,60.391703,93.86558716666666,0.3031608693124841,8.878399062419875,111.61499113194117,6.0,,
L925461A,664,0,0,,,,,,,,
L9255030,705,0,0,,,,,,,,
L9255030,705,1,2,-6.153829999999999,-4.595441166666666,7.217825529228999,8.011787416457079,7.680345251692445,12.0,,
L9255030,706,0,0,,,,,,,,
L9252580,197,0,0,,,,,,,,
L9252580,197,1,2,26.601408633165835,-136.9246267864321,27.5252195460495,8.475157507703141,139.48472447502053,398.0,,
L9252580,198,0,0,,,,,,,,
L9252580,198,1,1,26.801562111111114,-30.88598077777778,2.1583392369259826,14.478615977472606,40.893367924408054,9.0,1.0,38.27388902417398
L9286150,201,0,0,,,,,,,,
L9286150,201,1,2,-1.5550998924731185,0.02922386021505375,16.7667210695695,7.607754966583112,1.55537445959993,372.0,,
L9286150,201,2,2,75.74164107812499,47.03879806250001,1.5035461573265176,2.4385941363416728,89.15965857029829,64.0,,
L9286150,202,0,0,,,,,,,,
L9280990,801,0,0,,,,,,,,
L9280990,801,1,1,54.360518700000014,-0.7654076999999999,38.3013207343625,15.179796010677386,54.365906984803175,10.0,1.0,32.61382102765275
L9280990,802,0,0,,,,,,,,
L9281910,851,0,0,,,,,,,,
L9281910,852,0,0,,,,,,,,
L9284520,277,0,0,,,,,,,,
L9284520,277,1,2,-46.72140776923077,-139.5397896153846,5.295992122743981,3.632612361805757,147.15380671204036,13.0,,
L9284520,278,0,0,,,,,,,,
L9284520,278,3,2,-0.614636202797202,124.96545532867125,3.802367032938939,13.664229199809887,124.96696684789913,429.0,,
L9284520,278,4,2,22.847728085714287,119.1701492285714,0.16041720475248608,1.9000022590097072,121.34060798363718,70.0,,
L9281950,89,0,0,,,,,,,,
L9281950,89,1,2,-142.55964790909093,-16.84060672727273,13.177013725453547,6.988437305805136,143.55089427414458,11.0,,
L9281950,89,2,2,-128.60821716666666,-66.82600933333333,2.7762140389439693,2.549289731032143,144.93374019256953,6.0,,
L9281950,90,0,0,,,,,,,,
L9281950,91,0,0,,,,,,,,
L9281950,92,0,0,,,,,,,,
L9275660,12,0,0,,,,,,,,
L9275660,12,1,2,-46.29789706666668,-139.702353,2.3032432401894747,4.396941117020552,147.1741917135347,15.0,,
L9275660,12,2,2,-0.0022577142857141803,-1.909486142857143,18.8058557210995,8.244075641064983,1.909487477580632,7.0,,
L9275660,12,3,2,33.24959936363635,-61.97593404545455,1.4326564143390028,1.5681851427309177,70.33173009850432,22.0,,
L9275660,13,0,0,,,,,,,,
L9275660,13,1,2,-101.18060407692307,104.87044523076923,0.7691255215409919,1.410861168071456,145.72345358339143,13.0,,
L9275660,14,0,0,,,,,,,,
L9275660,15,0,0,,,,,,,,
L9275660,15,1,2,-30.880695333333335,-134.66805516666668,9.8375841283651,7.060071646131156,138.1633179488772,12.0,,
L9205520,35,0,0,,,,,,,,
L9205520,35,1,2,-139.9799555,-38.85997810000001,6.691036971842964,7.874179108046011,145.2738305398273,20.0,,
L9205520,35,2,2,-125.01754449999999,76.516000875,0.46083906618348824,1.426517492963896,146.57450263505066,8.0,,
L9205520,36,0,0,,,,,,,,
L9205520,36,1,2,-141.73338271527783,40.09072890972223,1.828420614604988,3.9147034549759994,147.29432548617837,144.0,,
L9205520,36,2,2,138.19308166666664,48.154095666666656,0.4706475687439849,2.4675727655663966,146.3425595990602,6.0,,
L9205520,37,0,0,,,,,,,,
L9205520,37,1,2,-141.87962,-38.97036476923077,0.23965343647698797,1.618309876452905,147.1343464375035,13.0,,
L9205520,37,2,2,-125.22427236363636,77.03605545454546,0.16762287953550659,1.1232191871495958,147.02269290486413,11.0,,
L9205520,38,0,0,,,,,,,,
L9205520,38,1,2,-141.76462195522384,40.11307014925376,12.61010581941091,6.356716419387688,147.33046675724097,134.0,,
L9205520,38,10,2,-2.7966648749999994,-58.616344562500004,256.9460555382746,29.216029612341647,58.68302296484719,16.0,,
L9205520,38,11,2,-4.21742575,121.10384258333335,216.00151328465233,22.664777645156125,121.17725598644964,12.0,,
L9205520,38,12,2,11.954645714285714,-1.5863794285714283,85.2230210319835,16.33598499275869,12.059442518022315,7.0,,
L9205520,38,13,2,14.052566857142859,-117.446409,84.99107311849045,11.484059963669027,118.28412244367269,7.0,,
L9205520,38,14,2,17.551114,122.9493516,50.427714449752486,12.404866012611096,124.19575138265165,5.0,,
L9205520,38,15,2,24.35281333333333,-105.15245716666668,77.47019846783488,13.02992766914213,107.93562324569145,6.0,,
L9205520,38,16,2,28.1703124,37.7124587,141.7568948546561,18.312889926400697,47.072242796714065,10.0,,
L9205520,38,17,2,40.37547275,-102.77379099999999,57.56484924313404,14.621620399994121,110.42024685852532,4.0,,
L9205520,38,18,2,52.880104625,-5.175165999999999,143.88701106686955,14.457870748629622,53.132737632071084,8.0,,
L9205520,38,19,2,68.42584216666667,40.56789616666667,78.75437187151704,15.379156101208295,79.54778485669496,6.0,,
L9205520,38,2,2,-100.18465400000001,-53.30335483333334,43.63061765694858,8.927759850130004,113.48221241052696,6.0,,
L9205520,38,20,2,73.59882757142857,-101.75372285714285,86.49620044294,12.807539139802978,125.58107952704145,7.0,,
L9205520,38,21,2,82.5786612,-60.39186980000001,130.53973742837923,21.35957151893137,102.30548970375216,10.0,,
L9205520,38,22,2,79.13348400000001,51.3072615,23.66928822791494,11.501272329208211,94.31088681911352,4.0,,
L9205520,38,23,2,92.63339377777777,-7.282668666666666,138.3346650677175,14.376165075112933,92.91922785784051,9.0,,
L9205520,38,24,1,136.9211876,46.35969150000001,15.028716173752485,14.277440888134425,144.55667611621945,10.0,1.0,70.28587508513837
L9205520,38,3,2,-86.99679950000001,88.71584949999999,71.28276507239494,15.522231918563545,124.25355156191652,6.0,,
L9205520,38,4,2,-77.32569436363637,-106.14462990909092,235.74676478083308,20.93805150810332,131.32381911655017,11.0,,
L9205520,38,5,2,-72.25744979999999,-56.6236436,210.12586921973792,22.094551844154612,91.80074109798537,10.0,,
L9205520,38,6,2,-44.14246177777777,44.41529351851852,636.2869169094322,42.02771215559708,62.620086475017935,27.0,,
L9205520,38,7,2,-47.741178,-118.40081116666668,29.241456811855528,16.371777933030064,127.66351147353086,6.0,,
L9205520,38,8,2,-36.1660978,-55.66657666666667,313.0185819339115,22.79787772146565,66.38338939723583,15.0,,
L9205520,38,9,2,-18.809706187499998,-104.4812768125,329.3995290140789,30.57305642616801,106.1609261980618,16.0,,
H9201370,214,0,0,,,,,,,,
H9201370,214,2,1,-15.847478375,12.359741416666665,0.8921543407919971,13.4590028587723,20.097407263947208,24.0,1.0,1.1285414523151072
H9201370,215,0,0,,,,,,,,
L9264740,1,0,0,,,,,,,,
L9264740,2,0,0,,,,,,,,
L9264740,2,1,2,0.08336714285714288,4.210837,11.933712356055999,8.794456501565062,4.211662180312799,7.0,,
L9262460,14,0,0,,,,,,,,
L9262460,15,0,0,,,,,,,,
L9262460,15,1,1,-17.70276851851852,-119.9500382962963,16.324747285378482,11.770379917430455,121.24932866001032,27.0,0.0,
L9262460,15,2,1,-16.948126363636366,-102.6300441818182,4.5789067084135056,7.5714720290113195,104.02002189963115,11.0,0.0,
L9246870,66,0,0,,,,,,,,
L9246870,66,1,2,-40.9301701617647,117.72995738235302,0.06208413680049178,2.3408663999641304,124.64197404855906,68.0,,
L9246870,67,0,0,,,,,,,,
L9246870,67,1,2,-63.001929499999996,-126.09720216666669,1.8888890947424903,1.9367209376998455,140.96009192315455,6.0,,
L9305590,62,0,0,,,,,,,,
L9305590,63,0,0,,,,,,,,
L9036240,31,0,0,,,,,,,,
L9036240,33,0,0,,,,,,,,
H9220970,14,0,0,,,,,,,,
H9220970,15,0,0,,,,,,,,
H9220970,15,1,1,-117.03342866666667,32.34685666666666,4.260978027388497,8.757111875532598,121.42134310610155,6.0,0.0,
H9216340,55,0,0,,,,,,,,
H9216340,56,0,0,,,,,,,,
H9203230,66,0,0,,,,,,,,
H9203230,67,0,0,,,,,,,,
H9203230,67,1,2,52.504490000000004,-3.988675666666666,0.013851858557007407,3.255875901200477,52.65577844580744,6.0,,
H9203230,67,2,2,127.15689150000001,-1.0006076666666666,0.37379826010251055,1.4426537904292935,127.16082836960983,6.0,,
H9203230,68,0,0,,,,,,,,
H9203230,68,1,2,-0.6746997777777778,5.74887,37.871212593202,12.079631041308879,5.788326707005522,9.0,,
H9203230,69,0,0,,,,,,,,
H9203230,69,1,1,-94.62238293333334,43.30201973333333,37.430449777728434,17.937364940314403,104.05988787697382,15.0,1.0,65.28534110937949
H9203230,69,4,1,121.28634454545454,-1.0563689090909092,5.59530559878951,10.977866000004575,121.29094479173128,11.0,0.0,
H9215260,1,0,0,,,,,,,,
H9215260,2,0,0,,,,,,,,
H9215260,3,0,0,,,,,,,,
H9215260,8,0,0,,,,,,,,
L9220790,22,0,0,,,,,,,,
L9220790,23,0,0,,,,,,,,
L9220790,24,0,0,,,,,,,,
L9220790,25,0,0,,,,,,,,
L9234020,105,0,0,,,,,,,,
L9234020,105,1,2,128.50395977611933,48.8091825970149,29.63533008891896,11.591743132415326,137.46128176301588,201.0,,
L9234020,106,0,0,,,,,,,,
L9210920,30,0,0,,,,,,,,
L9210920,30,1,2,81.14316172901462,-63.1446091186132,0.684460739062496,1.0345444977984224,102.81757805027053,1096.0,,
L9210920,31,0,0,,,,,,,,
L9210920,31,1,1,119.21064636363636,-1.1234496363636366,23.13826821084948,15.141829875028481,119.21593998086587,11.0,1.0,12.163082519879564
L9273910,55,0,0,,,,,,,,
L9273910,56,0,0,,,,,,,,
L9253770,27,0,0,,,,,,,,
L9253770,27,1,1,-0.464995375,-4.2536988749999995,0.4349193100869997,7.182947384744648,4.279039006359682,8.0,0.0,
L9253770,30,0,0,,,,,,,,
L9230600,1,0,0,,,,,,,,
L9230600,2,0,0,,,,,,,,
L9230600,2,2,2,-59.17419949999999,108.10822083333335,3.6203090200320043,4.480936910531997,123.24355276530521,6.0,,
L9230600,2,3,2,45.12485556521739,81.4347512173913,3.02069320446854,5.288718038487691,93.10140329565469,23.0,,
L9231380,27,0,0,,,,,,,,
L9231380,27,1,1,-50.098779916666665,-27.710407166666666,0.42528003631450967,7.066989046673628,57.25167608446983,12.0,1.0,43.444193290785655
L9231380,27,2,2,-37.03267626086956,-97.79803913043477,68.44829352482796,19.601007863654488,104.57473676180315,23.0,,
L9231380,27,3,1,2.6798653000000003,57.8668624,7.580541886777974,7.630389402914113,57.9288826238404,10.0,1.0,53.25839937809296
L9231380,28,0,0,,,,,,,,
L9231380,28,2,1,123.81269771428572,-37.738768428571426,0.5316485990569975,6.22151714662364,129.43646610516848,7.0,1.0,33.40402564262088
L9246520,1,0,0,,,,,,,,
L9246520,1,1,1,-44.22166776,-15.34909024,45.89044525223148,19.882328179676165,46.809726240082696,25.0,1.0,38.8544228808949
L9246520,2,0,0,,,,,,,,
L9246520,2,1,2,37.09375252380952,31.422781392857132,1.0989380609060038,1.90931968711371,48.61417146019166,84.0,,
L9235810,14,0,0,,,,,,,,
L9235810,15,0,0,,,,,,,,
L9205520,2,0,0,,,,,,,,
L9205520,2,1,2,-141.78709826168225,40.28554934579439,1.209773735832471,3.249118813367408,147.39914083725307,107.0,,
L9205520,2,2,2,138.523331375,48.352433125000005,1.0609032711125088,3.2533690298436855,146.71970257717828,8.0,,
L9205520,4,0,0,,,,,,,,
L9205520,4,1,2,-141.8064410540541,40.274875486486486,3.2282468368350075,3.874216550153114,147.41483073242293,37.0,,
L9205520,4,2,2,-41.84159916666667,140.8550010333333,0.3444535839025238,2.5662236008572927,146.93825484510262,30.0,,
L9205520,4,3,2,137.97057357142856,47.671902,0.3684371263205023,1.6590104780729904,145.97427654188454,7.0,,
L9205520,6,0,0,,,,,,,,
L9205520,6,1,2,-141.72648763909774,39.92841918796993,3.291803919459502,3.268211606065009,147.24359394338882,133.0,,
L9205520,7,0,0,,,,,,,,
L9205520,7,1,1,-141.42947833333335,-37.61101575,20.424972037630855,14.768350691140741,146.3450916409073,12.0,1.0,111.14615575852919
L9205520,7,2,2,2.5607281020408164,-18.638554387755104,74.52043204181447,13.025509750519898,18.813639681834204,49.0,,
L9165610,15,0,0,,,,,,,,
L9165610,15,1,2,-141.75976081818183,-40.459059090909086,1.5883326182829896,1.9815942360576622,147.42036918197496,11.0,,
L9165610,15,2,2,-92.57755733333335,-87.63356533333332,0.049503486892497506,6.010703471742716,127.47645231507748,6.0,,
L9165610,15,6,2,-9.250451714285715,20.336828999999998,0.05268507674099543,8.747178917883467,22.341832303854858,7.0,,
L9165610,15,7,2,39.358063818181826,140.01670727272727,0.9643086517730014,1.6061706735611871,145.44323807937127,11.0,,
L9165610,17,0,0,,,,,,,,
L9165610,17,1,2,-40.99916842857142,-140.53157542857144,0.3654415932789444,1.516783707159986,146.39007993805672,7.0,,
L9165610,17,7,2,122.00134299999999,-39.816101249999996,0.9395464252219897,1.7653913116870255,128.33413268711445,8.0,,
L9246320,14,0,0,,,,,,,,
L9246320,15,0,0,,,,,,,,
L9246320,15,1,2,1.800462125,139.40161482142858,4.204471379394006,3.7822764504039226,139.413241403697,56.0,,
L9243230,23,0,0,,,,,,,,
L9243230,24,0,0,,,,,,,,
L9243230,42,0,0,,,,,,,,
L9196050,95,0,0,,,,,,,,
L9196050,95,1,1,-57.744351136363655,36.453834575757575,147.16798869726634,41.568951341060526,68.28830165874943,66.0,1.0,46.885428533079306
L9196050,95,2,2,-17.714901,37.016634714285715,6.328256808898994,7.617563487084115,41.03716563081158,7.0,,
L9196050,96,0,0,,,,,,,,
L9245100,53,0,0,,,,,,,,
L9245100,53,1,2,135.62231331092443,-24.463053487394955,21.994519837243946,10.530330460746463,137.81093154657106,119.0,,
L9245100,54,0,0,,,,,,,,
L9245100,54,1,1,-137.77215670588234,-5.606743647058822,4.763536967068985,5.91357922692824,137.8861948772031,17.0,1.0,14.584417722601748
L9245100,55,0,0,,,,,,,,
L9245100,56,0,0,,,,,,,,
L9250880,15,0,0,,,,,,,,
L9250880,16,0,0,,,,,,,,
L9250880,16,1,1,-64.48425733333333,12.700230666666668,2.715176450527477,8.98101107213976,65.72301958079903,6.0,1.0,55.87413185802297
L9250880,16,2,1,-34.412233,13.269066714285715,11.723766789019987,8.585990823557406,36.88183714939447,7.0,1.0,4.5396155845653
L9201240,40,0,0,,,,,,,,
L9201240,41,0,0,,,,,,,,
H9212000,27,0,0,,,,,,,,
H9212000,27,1,2,23.38884462962963,54.1494435185185,57.51326253684954,12.367706076176166,58.984746218613,27.0,,
H9212000,28,0,0,,,,,,,,
H9212000,28,1,2,-0.47493690000000005,3.8959224999999997,0.37273795799199994,5.728089029630127,3.9247646024937417,10.0,,
H9223660,105,0,0,,,,,,,,
H9223660,106,0,0,,,,,,,,
L9235870,5,0,0,,,,,,,,
L9235870,8,0,0,,,,,,,,
L9235870,8,1,2,-0.9837119375,3.6681716874999997,21.377914785104494,10.350184983511598,3.7977852368132403,16.0,,
L9254010,1,0,0,,,,,,,,
L9254010,2,0,0,,,,,,,,
L9254010,2,1,2,-43.74529905405405,-91.00074172072074,0.33470443759301927,2.5566618990513685,100.96923384402768,111.0,,
L9254010,3,0,0,,,,,,,,
L9254010,4,0,0,,,,,,,,
L9254010,4,1,2,-42.50706230769231,-30.67497173076923,49.09485599818096,9.461361237894682,52.419502446260665,26.0,,
L9254530,178,0,0,,,,,,,,
L9254530,179,0,0,,,,,,,,
L9254530,179,1,2,-118.10443275000002,-22.137569250000002,6.709076670261383,8.695012358957175,120.16126250792233,12.0,,
L9254530,179,2,2,44.626384722222234,122.64574011111114,1.9518227524954916,1.7089317725953708,130.5124200249846,36.0,,
L9243740,92,0,0,,,,,,,,
L9243740,92,1,2,81.18335270139774,-62.380772160101536,6.0176274378150065,8.772555076429786,102.38211509404385,1574.0,,
L9243740,93,0,0,,,,,,,,
L9140260,630,0,0,,,,,,,,
L9140260,630,1,2,-56.018603694736846,14.237668484210527,303.94960329422145,18.68840498555856,57.79961214207468,95.0,,
L9140260,645,0,0,,,,,,,,
L9140260,645,3,2,64.48827485714286,-66.89680171428571,0.0456951728549565,5.300374873241812,92.9188876044632,7.0,,
L9172940,648,0,0,,,,,,,,
L9172940,650,0,0,,,,,,,,
L9201260,669,0,0,,,,,,,,
L9201260,721,0,0,,,,,,,,
L9206770,12,0,0,,,,,,,,
L9206770,12,1,2,-141.87014097468355,40.43557631645569,0.5438616630850398,3.675018579729083,147.5200756921596,79.0,,
L9206770,12,2,2,-16.914056593750004,-48.86630356249998,30.311465594571473,10.40115527791586,51.71074292948204,32.0,,
L9206770,14,0,0,,,,,,,,
L9206770,14,1,2,-42.20076572222222,140.9010775,0.07161915525450688,1.0163225175041657,147.0850715341394,18.0,,
L9206770,14,2,2,18.136246,-59.857319285714276,0.031121874340475753,7.861058297712464,62.54456084300583,7.0,,
L9206770,14,3,1,15.500421000000001,-113.40352183333333,5.575387161940988,7.8982203736796235,114.45794780346426,6.0,1.0,27.475978618797427
L9206770,14,4,2,19.906625333333334,-136.02431722222227,14.846631110895052,6.927140337926019,137.4732286953844,9.0,,
L9206770,17,0,0,,,,,,,,
L9206770,17,1,2,-141.7995762738096,-38.90688997619048,6.919807277307013,5.721313493165007,147.04035472975212,84.0,,
L9206770,17,2,1,-124.62596111111111,28.193552666666665,13.880757351949438,15.442439602830788,127.7752190169764,9.0,1.0,3.4658641338709977
L9206770,17,3,2,-125.18731971428572,76.81786142857142,0.5206111803979974,1.3054524193190575,146.87698543919666,7.0,,
L9206770,17,4,2,18.373746045454542,23.565941727272733,32.570251474296015,6.663233140314391,29.882238089475003,22.0,,
L9206770,49,0,0,,,,,,,,
L9206770,49,2,2,18.137773959381374,65.32709898174018,71.32619390201148,11.13868875568108,67.79829426742012,5367.0,,
L9206770,130,0,0,,,,,,,,
L9206770,130,1,2,-141.88422362650599,40.19836883132529,1.5568076525135155,4.15217545890549,147.46878236018506,83.0,,
L9206770,130,2,2,-23.875001309523807,137.78791288095243,8.813630435924988,6.3460753686699825,139.8410691593092,42.0,,
L9206770,135,0,0,,,,,,,,
L9206770,169,0,0,,,,,,,,
L9206770,169,1,2,-141.89732766666668,-39.796323,0.08586991595998744,1.4546901310303186,147.37231396453575,9.0,,
L9206770,169,2,1,37.340991928571434,-35.74471678571428,3.5281788344019627,9.156116588714728,51.6917252207794,14.0,1.0,50.15150233662563
L9206770,170,0,0,,,,,,,,
L9206770,170,1,2,-141.90175853846154,40.62124653846154,0.3255045710494918,1.699082798873555,147.60147271164445,13.0,,
L9196520,426,0,0,,,,,,,,
L9196520,426,1,2,0.2824796666666665,3.1307321666666668,3.701416591645,4.812563605330738,3.1434501207242773,6.0,,
L9196520,426,2,2,19.509997361702123,-49.97679017553191,360.786963317139,32.58763745073118,53.6499725377634,188.0,,
L9196520,428,0,0,,,,,,,,
L9212630,358,0,0,,,,,,,,
L9211330,411,0,0,,,,,,,,
L9211330,416,0,0,,,,,,,,
L9211330,461,0,0,,,,,,,,
L9211330,562,0,0,,,,,,,,
L9191680,39,0,0,,,,,,,,
L9191680,39,1,1,-13.708629666666667,105.43354216666667,3.4436322698475,11.70517749484923,106.32101551973669,6.0,1.0,70.98593688109807
L9191680,61,0,0,,,,,,,,
L9191680,61,1,1,1.403661,0.9440541428571427,4.927211962934999,7.5172472183935115,1.6915975962287055,7.0,1.0,1.6908544866645494
L9191680,115,0,0,,,,,,,,
L9191680,115,1,2,-25.991611428571428,109.219252,8.905076166357938,10.464850309758148,112.26935856275901,7.0,,
L9191680,133,0,0,,,,,,,,
L9220250,357,0,0,,,,,,,,
L9220250,372,0,0,,,,,,,,
L9220250,372,1,2,-141.81511841509436,40.09145581132076,13.205044730084516,9.032152642150438,147.37317476446765,106.0,,
L9212630,396,0,0,,,,,,,,
L9212630,442,0,0,,,,,,,,
L9212630,512,0,0,,,,,,,,
L9212630,512,1,2,29.56932888888889,-52.19056088888889,2.521246248341008,4.997013662397164,59.9849969312002,9.0,,
L9210990,47,0,0,,,,,,,,
L9210990,47,1,1,-59.71780481249999,-112.63063306249998,1.5498161563475168,9.228556414798213,127.48284478973382,16.0,1.0,70.55681284828029
L9210990,142,0,0,,,,,,,,
